2024-05-08T00:00:26.241-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T04:00:26.233Z uptime=34800141ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=90 MiB 691 KiB (95080232) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=38 (+0)]
2024-05-08T09:19:24.794-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:19:24.793Z uptime=68338701ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:19:54.804-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:19:54.802Z uptime=68368710ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:20:24.813-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:20:24.812Z uptime=68398720ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:20:54.822-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:20:54.821Z uptime=68428729ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:21:24.832-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:21:24.831Z uptime=68458739ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:36:28.312-04:00  WARN 7628 --- [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m7s429ms).
2024-05-08T09:36:32.270-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:36:32.268Z uptime=69366176ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:37:02.275-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:37:02.273Z uptime=69396181ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:37:32.287-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:37:32.279Z uptime=69426187ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:38:02.292-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:38:02.287Z uptime=69456195ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:38:32.304-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:38:32.296Z uptime=69486204ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:39:02.304-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:39:02.302Z uptime=69516210ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:39:32.315-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:39:32.307Z uptime=69546215ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:40:02.317-04:00  INFO 7628 --- [activepivot-health-event-dispatcher] c.a.t.o.a.h.ILoggingHealthEventHandler   : [jvm, memory] INFO 2024-05-08T13:40:02.316Z uptime=69576224ms com.activeviam.tech.observability.internal.health.JvmHealthCheck.createEvent:57 thread=activeviam-health-check-worker thread_id=57 event_type=JvmMemoryReport JVM Memory Usage report: G1 Young Generation[count=20 (+0), time=0s (+0)]  G1 Concurrent GC[count=6 (+0), time=0s (+0)]  G1 Old Generation[count=0 (+0), time=0s (+0)]  Heap[used=138 MiB 691 KiB (145411880) (+(0)), committed=264 MiB (276824064) (+(0)), max=10 GiB (10737418240) (+(0))]  Direct[used=67 KiB 1023 bytes (69631) (+(0)), reserved=67 KiB 1023 bytes (69631) (+(0)), count=7 (+0), max=20 GiB (21474836480) (+(0))]  Threads[count=36 (+0), peak=39 (+0)]
2024-05-08T09:40:24.177-04:00  INFO 7628 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2024-05-08T09:40:24.184-04:00  INFO 7628 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2024-05-08T09:40:32.044-04:00  INFO 17691 --- [Thread-1] o.s.boot.SpringApplication               : Starting application using Java 21.0.2 with PID 17691 (/Users/gpadya/anaconda3/envs/atoti-0.9.0.20240507074627/lib/python3.12/site-packages/atoti/data/atoti.jar started by gpadya in /Users/gpadya/Documents/dremio-driver/Python Dremio Demo)
2024-05-08T09:40:32.045-04:00  INFO 17691 --- [Thread-1] o.s.boot.SpringApplication               : No active profile set, falling back to 1 default profile: "default"
2024-05-08T09:40:32.134-04:00  INFO 17691 --- [Thread-0] GatewayListener                          : Python connection started.
2024-05-08T09:40:32.907-04:00  INFO 17691 --- [Thread-1] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 9092 (http)
2024-05-08T09:40:32.913-04:00  INFO 17691 --- [Thread-1] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-05-08T09:40:32.913-04:00  INFO 17691 --- [Thread-1] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-05-08T09:40:32.930-04:00  INFO 17691 --- [Thread-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-05-08T09:40:32.930-04:00  INFO 17691 --- [Thread-1] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 866 ms
2024-05-08T09:40:32.953-04:00  INFO 17691 --- [Thread-1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2024-05-08T09:40:33.056-04:00  INFO 17691 --- [Thread-1] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn0: url=jdbc:h2:file:/Users/gpadya/Documents/dremio-driver/Python Dremio Demo/Python Dremio Demo/content/content user=
2024-05-08T09:40:33.057-04:00  INFO 17691 --- [Thread-1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2024-05-08T09:40:33.143-04:00  INFO 17691 --- [Thread-1] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.4.2.Final
2024-05-08T09:40:33.210-04:00  INFO 17691 --- [Thread-1] o.h.c.internal.RegionFactoryInitiator    : HHH000026: Second-level cache disabled
2024-05-08T09:40:34.204-04:00  INFO 17691 --- [Thread-1] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-05-08T09:40:34.221-04:00  INFO 17691 --- [Thread-1] org.hibernate.orm.connections.access     : HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@f8a3505] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2024-05-08T09:40:34.368-04:00  INFO 17691 --- [Thread-1] c.a.t.c.s.api.ContentServiceSnapshotter  : Entry already existing at /ui. Aborting safe import.
2024-05-08T09:40:34.707-04:00  INFO 17691 --- [Thread-1] o.s.boot.web.servlet.RegistrationBean    : Filter disableRegisteringContextValueFilter was not registered (disabled)
2024-05-08T09:40:34.856-04:00  INFO 17691 --- [Thread-1] o.s.s.web.DefaultSecurityFilterChain     : Will secure Or [Ant [pattern='/error'], Ant [pattern='/logo.svg'], Ant [pattern='/favicon.ico'], Ant [pattern='/**/*.js'], Ant [pattern='/**/*.css'], Ant [pattern='/**/*.map'], Ant [pattern='/**/*.json'], Ant [pattern='/**/*.png'], Ant [pattern='/**/*.jpg'], Ant [pattern='/**/*.gif'], Ant [pattern='/**/*.ico'], Ant [pattern='/**/*.eot'], Ant [pattern='/**/*.svg'], Ant [pattern='/**/*.ttf'], Ant [pattern='/**/*.woff'], Ant [pattern='/**/*.woff2'], Ant [pattern='/versions/rest/**'], Ant [pattern='/actuator/health/**']] with [org.springframework.security.web.session.DisableEncodeUrlFilter@687a5e90, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1ffda5b7, org.springframework.security.web.context.SecurityContextHolderFilter@6fe5d2b4, org.springframework.security.web.header.HeaderWriterFilter@2c4e6c74, org.springframework.web.filter.CorsFilter@8747f4e, org.springframework.security.web.authentication.logout.LogoutFilter@203d4c91, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3db2480, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@277cd9b4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7561fd5, org.springframework.security.web.access.ExceptionTranslationFilter@669f2236, org.springframework.security.web.access.intercept.AuthorizationFilter@1a33217]
2024-05-08T09:40:34.870-04:00  INFO 17691 --- [Thread-1] quartetfs.activepivot.xmla               : Open servlet (ActivePivotXmlaServlet)
2024-05-08T09:40:35.015-04:00  INFO 17691 --- [Thread-1] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 15 endpoint(s) beneath base path '/actuator'
2024-05-08T09:40:35.022-04:00  INFO 17691 --- [Thread-1] o.s.s.web.DefaultSecurityFilterChain     : Will secure Ant [pattern='activeviam/content/**'] with [org.springframework.security.web.session.DisableEncodeUrlFilter@2326bc95, org.springframework.security.web.session.ForceEagerSessionCreationFilter@4336e8d2, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@31ead1bf, org.springframework.security.web.context.SecurityContextHolderFilter@2958ae73, io.atoti.server.starter.private_.patachou.security.jwt.AtotiJwtFilter@37f96455, org.springframework.security.web.header.HeaderWriterFilter@717588c, org.springframework.web.filter.CorsFilter@8747f4e, org.springframework.security.web.authentication.logout.LogoutFilter@41b42893, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@733eab4a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@f8bfde2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@21adb42b, org.springframework.security.web.session.SessionManagementFilter@6343f14e, org.springframework.security.web.access.ExceptionTranslationFilter@38a57cd, org.springframework.security.web.access.intercept.AuthorizationFilter@17623ee1, io.atoti.security.internal.NetworkBouncingFilter@5529a8b4]
2024-05-08T09:40:35.023-04:00  INFO 17691 --- [Thread-1] o.s.s.web.DefaultSecurityFilterChain     : Will secure Ant [pattern='/xmla/**'] with [org.springframework.security.web.session.DisableEncodeUrlFilter@44ed1304, org.springframework.security.web.session.ForceEagerSessionCreationFilter@3f584e97, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4577c5fc, org.springframework.security.web.context.SecurityContextHolderFilter@2ea8d3f5, org.springframework.security.web.header.HeaderWriterFilter@39de90d3, org.springframework.web.filter.CorsFilter@8747f4e, org.springframework.security.web.authentication.logout.LogoutFilter@4a562305, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@71b3ba4c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3ca6f4a1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@73c04e0f, org.springframework.security.web.session.SessionManagementFilter@427b8946, org.springframework.security.web.access.ExceptionTranslationFilter@4b8288c4, org.springframework.security.web.access.intercept.AuthorizationFilter@2dd36a4f, com.activeviam.activepivot.server.impl.private_.spring.ContextValueFilter@73a00e3f, io.atoti.security.internal.NetworkBouncingFilter@5f191640]
2024-05-08T09:40:35.024-04:00  INFO 17691 --- [Thread-1] o.s.s.web.DefaultSecurityFilterChain     : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7c6a7301, org.springframework.security.web.session.ForceEagerSessionCreationFilter@550b590, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@759a1aa4, org.springframework.security.web.context.SecurityContextHolderFilter@602f6924, io.atoti.server.starter.private_.patachou.security.jwt.AtotiJwtFilter@37f96455, org.springframework.security.web.header.HeaderWriterFilter@4001faa6, org.springframework.web.filter.CorsFilter@8747f4e, org.springframework.security.web.authentication.logout.LogoutFilter@60932a06, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3366b433, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7c7dac33, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7d03cc08, org.springframework.security.web.session.SessionManagementFilter@633c8507, org.springframework.security.web.access.ExceptionTranslationFilter@53001349, org.springframework.security.web.access.intercept.AuthorizationFilter@775fe9c6, com.activeviam.activepivot.server.impl.private_.spring.ContextValueFilter@73a00e3f, io.atoti.security.internal.NetworkBouncingFilter@525e4ad2]
2024-05-08T09:40:35.098-04:00  INFO 17691 --- [Thread-1] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port 9092 (http) with context path ''
2024-05-08T09:40:35.111-04:00  INFO 17691 --- [Thread-1] o.s.boot.SpringApplication               : Started application in 3.318 seconds (process running for 4.889)
2024-05-08T09:40:35.123-04:00  INFO 17691 --- [Thread-1] i.a.s.base.private_.session.SessionImpl  : Server started on port 9092
2024-05-08T09:40:35.162-04:00  INFO 17691 --- [Thread-1] i.a.r.p.d.sql.ASqlDatabaseManager        : Loaded the Sql dialect : com.activeviam.database.jdbcdremio.internal.DremioSqlDialect
